Issue ID,Description,State,Severity,Story Points,Project Path,Location Kind,Path,Line,Column,Incident ID,Help Link,Assembly Name,Assembly Version,Assembly Public Key,Snippet
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,src\Financier.Desktop\Financier.Desktop.csproj,File,src\Financier.Desktop\obj\Debug\Wizards\MonoWizard\Page2.g.i.cs,44,92,T:System.Windows.Markup.IComponentConnector,,,,,IComponentConnector
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,src\Financier.Desktop\Financier.Desktop.csproj,File,src\Financier.Desktop\Wizards\MonoWizard\Page2.xaml.cs,6,33,T:System.Windows.Controls.UserControl,,,,,UserControl
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,src\Financier.Desktop\Financier.Desktop.csproj,File,src\Financier.Desktop\obj\Debug\Wizards\MonoWizard\Page3.g.i.cs,104,12,T:System.Windows.Controls.DataGrid,,,,,this.MainGrid = ((System.Windows.Controls.DataGrid)(target));
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,src\Financier.Desktop\Financier.Desktop.csproj,File,src\Financier.Desktop\obj\Debug\Wizards\MonoWizard\Page3.g.i.cs,88,12,T:System.Windows.Application,,,,,"System.Windows.Application.LoadComponent(this, resourceLocater);"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,src\Financier.Desktop\Financier.Desktop.csproj,File,src\Financier.Desktop\obj\Debug\Wizards\MonoWizard\Page3.g.i.cs,88,12,"M:System.Windows.Application.LoadComponent(System.Object,System.Uri)",,,,,"System.Windows.Application.LoadComponent(this, resourceLocater);"
Api.0003,Behavioral change in selected .NET version,Active,Potential,1,src\Financier.Desktop\Financier.Desktop.csproj,File,src\Financier.Desktop\obj\Debug\Wizards\MonoWizard\Page3.g.i.cs,85,12,T:System.Uri,,,,,"System.Uri resourceLocater = new System.Uri(""/Financier.Desktop;component/wizards/monowizard/page3.xaml"", System.UriKind.Relative);"
Api.0003,Behavioral change in selected .NET version,Active,Potential,1,src\Financier.Desktop\Financier.Desktop.csproj,File,src\Financier.Desktop\obj\Debug\Wizards\MonoWizard\Page3.g.i.cs,85,12,"M:System.Uri.#ctor(System.String,System.UriKind)",,,,,"System.Uri resourceLocater = new System.Uri(""/Financier.Desktop;component/wizards/monowizard/page3.xaml"", System.UriKind.Relative);"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,src\Financier.Desktop\Financier.Desktop.csproj,File,src\Financier.Desktop\obj\Debug\Wizards\MonoWizard\Page3.g.i.cs,68,50,T:System.Windows.Controls.DataGrid,,,,,MainGrid
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,src\Financier.Desktop\Financier.Desktop.csproj,File,src\Financier.Desktop\Wizards\MonoWizard\Page3.xaml.cs,8,8,M:System.Windows.Controls.UserControl.#ctor,,,,,public Page3()          {              InitializeComponent();          }
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,src\Financier.Desktop\Financier.Desktop.csproj,File,src\Financier.Desktop\Wizards\MonoWizard\Page3.xaml.cs,8,8,M:System.Windows.Controls.UserControl.#ctor,,,,,public Page3()          {              InitializeComponent();          }
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,src\Financier.Desktop\Financier.Desktop.csproj,File,src\Financier.Desktop\obj\Debug\Wizards\MonoWizard\Page3.g.i.cs,63,92,T:System.Windows.Markup.IComponentConnector,,,,,IComponentConnector
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,src\Financier.Desktop\Financier.Desktop.csproj,File,src\Financier.Desktop\Wizards\MonoWizard\Page3.xaml.cs,6,33,T:System.Windows.Controls.UserControl,,,,,UserControl
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,src\Financier.Desktop\Financier.Desktop.csproj,File,src\Financier.Desktop\obj\Debug\Wizards\MonoWizard\Page1.g.i.cs,60,12,T:System.Windows.Application,,,,,"System.Windows.Application.LoadComponent(this, resourceLocater);"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,src\Financier.Desktop\Financier.Desktop.csproj,File,src\Financier.Desktop\obj\Debug\Wizards\MonoWizard\Page1.g.i.cs,60,12,"M:System.Windows.Application.LoadComponent(System.Object,System.Uri)",,,,,"System.Windows.Application.LoadComponent(this, resourceLocater);"
Api.0003,Behavioral change in selected .NET version,Active,Potential,1,src\Financier.Desktop\Financier.Desktop.csproj,File,src\Financier.Desktop\obj\Debug\Wizards\MonoWizard\Page1.g.i.cs,57,12,T:System.Uri,,,,,"System.Uri resourceLocater = new System.Uri(""/Financier.Desktop;component/wizards/monowizard/page1.xaml"", System.UriKind.Relative);"
Api.0003,Behavioral change in selected .NET version,Active,Potential,1,src\Financier.Desktop\Financier.Desktop.csproj,File,src\Financier.Desktop\obj\Debug\Wizards\MonoWizard\Page1.g.i.cs,57,12,"M:System.Uri.#ctor(System.String,System.UriKind)",,,,,"System.Uri resourceLocater = new System.Uri(""/Financier.Desktop;component/wizards/monowizard/page1.xaml"", System.UriKind.Relative);"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,src\Financier.Desktop\Financier.Desktop.csproj,File,src\Financier.Desktop\Wizards\MonoWizard\Page1.xaml.cs,8,8,M:System.Windows.Controls.UserControl.#ctor,,,,,public Page1()          {              InitializeComponent();          }
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,src\Financier.Desktop\Financier.Desktop.csproj,File,src\Financier.Desktop\Wizards\MonoWizard\Page1.xaml.cs,8,8,M:System.Windows.Controls.UserControl.#ctor,,,,,public Page1()          {              InitializeComponent();          }
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,src\Financier.Desktop\Financier.Desktop.csproj,File,src\Financier.Desktop\obj\Debug\Wizards\MonoWizard\Page1.g.i.cs,43,92,T:System.Windows.Markup.IComponentConnector,,,,,IComponentConnector
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,src\Financier.Desktop\Financier.Desktop.csproj,File,src\Financier.Desktop\Wizards\MonoWizard\Page1.xaml.cs,6,33,T:System.Windows.Controls.UserControl,,,,,UserControl
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,src\Financier.Desktop\Financier.Desktop.csproj,File,src\Financier.Desktop\Properties\Settings.Designer.cs,15,74,M:System.Configuration.ApplicationSettingsBase.#ctor,,,,,ApplicationSettingsBase
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,src\Financier.Desktop\Financier.Desktop.csproj,File,src\Financier.Desktop\Properties\Settings.Designer.cs,15,74,T:System.Configuration.ApplicationSettingsBase,,,,,ApplicationSettingsBase
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,src\Financier.Desktop\Financier.Desktop.csproj,File,src\Financier.Desktop\Helpers\MonobankHelper.cs,27,20,T:System.Linq.AsyncEnumerable,,,,,"return await System.Linq.AsyncEnumerable.ToListAsync(                          csv.GetRecordsAsync<BankTransaction>(),                          CancellationToken.None                      );"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,src\Financier.Desktop\Financier.Desktop.csproj,File,src\Financier.Desktop\Helpers\BankHelperBase.cs,43,24,T:System.Linq.AsyncEnumerable,,,,,"return await System.Linq.AsyncEnumerable.ToListAsync(                              csv.GetRecordsAsync<BankTransaction>(),                              CancellationToken.None                          );"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,src\Financier.Desktop\Financier.Desktop.csproj,File,src\Financier.Desktop\Helpers\DialogHelper.cs,111,16,T:System.Windows.Forms.MessageBox,,,,,"System.Windows.Forms.MessageBox.Show(text, caption);"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,src\Financier.Desktop\Financier.Desktop.csproj,File,src\Financier.Desktop\Helpers\DialogHelper.cs,111,16,T:System.Windows.Forms.DialogResult,,,,,"System.Windows.Forms.MessageBox.Show(text, caption);"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,src\Financier.Desktop\Financier.Desktop.csproj,File,src\Financier.Desktop\Helpers\DialogHelper.cs,111,16,"M:System.Windows.Forms.MessageBox.Show(System.String,System.String)",,,,,"System.Windows.Forms.MessageBox.Show(text, caption);"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,src\Financier.Desktop\Financier.Desktop.csproj,File,src\Financier.Desktop\Helpers\DialogHelper.cs,107,16,T:System.Windows.Forms.DialogResult,,,,,return result == DialogResult.Yes;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,src\Financier.Desktop\Financier.Desktop.csproj,File,src\Financier.Desktop\Helpers\DialogHelper.cs,107,16,T:System.Windows.Forms.DialogResult,,,,,return result == DialogResult.Yes;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,src\Financier.Desktop\Financier.Desktop.csproj,File,src\Financier.Desktop\Helpers\DialogHelper.cs,107,16,F:System.Windows.Forms.DialogResult.Yes,,,,,return result == DialogResult.Yes;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,src\Financier.Desktop\Financier.Desktop.csproj,File,src\Financier.Desktop\Helpers\DialogHelper.cs,106,16,T:System.Windows.Forms.MessageBoxButtons,,,,,"var result = System.Windows.Forms.MessageBox.Show(text, caption, MessageBoxButtons.YesNo);"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,src\Financier.Desktop\Financier.Desktop.csproj,File,src\Financier.Desktop\Helpers\DialogHelper.cs,106,16,T:System.Windows.Forms.MessageBoxButtons,,,,,"var result = System.Windows.Forms.MessageBox.Show(text, caption, MessageBoxButtons.YesNo);"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,src\Financier.Desktop\Financier.Desktop.csproj,File,src\Financier.Desktop\Helpers\DialogHelper.cs,106,16,F:System.Windows.Forms.MessageBoxButtons.YesNo,,,,,"var result = System.Windows.Forms.MessageBox.Show(text, caption, MessageBoxButtons.YesNo);"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,src\Financier.Desktop\Financier.Desktop.csproj,File,src\Financier.Desktop\Helpers\DialogHelper.cs,106,16,T:System.Windows.Forms.MessageBox,,,,,"var result = System.Windows.Forms.MessageBox.Show(text, caption, MessageBoxButtons.YesNo);"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,src\Financier.Desktop\Financier.Desktop.csproj,File,src\Financier.Desktop\Helpers\DialogHelper.cs,106,16,T:System.Windows.Forms.DialogResult,,,,,"var result = System.Windows.Forms.MessageBox.Show(text, caption, MessageBoxButtons.YesNo);"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,src\Financier.Desktop\Financier.Desktop.csproj,File,src\Financier.Desktop\Helpers\DialogHelper.cs,106,16,"M:System.Windows.Forms.MessageBox.Show(System.String,System.String,System.Windows.Forms.MessageBoxButtons)",,,,,"var result = System.Windows.Forms.MessageBox.Show(text, caption, MessageBoxButtons.YesNo);"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,src\Financier.Desktop\Financier.Desktop.csproj,File,src\Financier.Desktop\Helpers\DialogHelper.cs,97,16,P:System.Windows.Forms.FileDialog.FileName,,,,,return dialog.FileName;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,src\Financier.Desktop\Financier.Desktop.csproj,File,src\Financier.Desktop\Helpers\DialogHelper.cs,95,12,T:System.Windows.Forms.DialogResult,,,,,if (dialog.ShowDialog() == DialogResult.OK)              {                  return dialog.FileName;              }
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,src\Financier.Desktop\Financier.Desktop.csproj,File,src\Financier.Desktop\Helpers\DialogHelper.cs,95,12,T:System.Windows.Forms.DialogResult,,,,,if (dialog.ShowDialog() == DialogResult.OK)              {                  return dialog.FileName;              }
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,src\Financier.Desktop\Financier.Desktop.csproj,File,src\Financier.Desktop\Helpers\DialogHelper.cs,95,12,F:System.Windows.Forms.DialogResult.OK,,,,,if (dialog.ShowDialog() == DialogResult.OK)              {                  return dialog.FileName;              }
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,src\Financier.Desktop\Financier.Desktop.csproj,File,src\Financier.Desktop\Helpers\DialogHelper.cs,95,12,T:System.Windows.Forms.DialogResult,,,,,if (dialog.ShowDialog() == DialogResult.OK)              {                  return dialog.FileName;              }
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,src\Financier.Desktop\Financier.Desktop.csproj,File,src\Financier.Desktop\Helpers\DialogHelper.cs,95,12,M:System.Windows.Forms.CommonDialog.ShowDialog,,,,,if (dialog.ShowDialog() == DialogResult.OK)              {                  return dialog.FileName;              }
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,src\Financier.Desktop\Financier.Desktop.csproj,File,src\Financier.Desktop\Helpers\DialogHelper.cs,90,12,P:System.Windows.Forms.FileDialog.FileName,,,,,"using SaveFileDialog dialog = new SaveFileDialog              {                  Filter = $""{fileExtention} files (*.{fileExtention})|*.{fileExtention}"",                  FileName = defaultPath              };"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,src\Financier.Desktop\Financier.Desktop.csproj,File,src\Financier.Desktop\Helpers\DialogHelper.cs,90,12,P:System.Windows.Forms.FileDialog.Filter,,,,,"using SaveFileDialog dialog = new SaveFileDialog              {                  Filter = $""{fileExtention} files (*.{fileExtention})|*.{fileExtention}"",                  FileName = defaultPath              };"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,src\Financier.Desktop\Financier.Desktop.csproj,File,src\Financier.Desktop\Helpers\DialogHelper.cs,90,12,T:System.Windows.Forms.SaveFileDialog,,,,,"using SaveFileDialog dialog = new SaveFileDialog              {                  Filter = $""{fileExtention} files (*.{fileExtention})|*.{fileExtention}"",                  FileName = defaultPath              };"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,src\Financier.Desktop\Financier.Desktop.csproj,File,src\Financier.Desktop\Helpers\DialogHelper.cs,90,12,M:System.Windows.Forms.SaveFileDialog.#ctor,,,,,"using SaveFileDialog dialog = new SaveFileDialog              {                  Filter = $""{fileExtention} files (*.{fileExtention})|*.{fileExtention}"",                  FileName = defaultPath              };"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,src\Financier.Desktop\Financier.Desktop.csproj,File,src\Financier.Desktop\Helpers\DialogHelper.cs,83,16,P:System.Windows.Forms.FileDialog.FileName,,,,,return openFileDialog.FileName;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,src\Financier.Desktop\Financier.Desktop.csproj,File,src\Financier.Desktop\Helpers\DialogHelper.cs,81,12,T:System.Windows.Forms.DialogResult,,,,,if (openFileDialog.ShowDialog() == DialogResult.OK)              {                  return openFileDialog.FileName;              }
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,src\Financier.Desktop\Financier.Desktop.csproj,File,src\Financier.Desktop\Helpers\DialogHelper.cs,81,12,T:System.Windows.Forms.DialogResult,,,,,if (openFileDialog.ShowDialog() == DialogResult.OK)              {                  return openFileDialog.FileName;              }
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,src\Financier.Desktop\Financier.Desktop.csproj,File,src\Financier.Desktop\Helpers\DialogHelper.cs,81,12,F:System.Windows.Forms.DialogResult.OK,,,,,if (openFileDialog.ShowDialog() == DialogResult.OK)              {                  return openFileDialog.FileName;              }
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,src\Financier.Desktop\Financier.Desktop.csproj,File,src\Financier.Desktop\Helpers\DialogHelper.cs,81,12,T:System.Windows.Forms.DialogResult,,,,,if (openFileDialog.ShowDialog() == DialogResult.OK)              {                  return openFileDialog.FileName;              }
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,src\Financier.Desktop\Financier.Desktop.csproj,File,src\Financier.Desktop\Helpers\DialogHelper.cs,81,12,M:System.Windows.Forms.CommonDialog.ShowDialog,,,,,if (openFileDialog.ShowDialog() == DialogResult.OK)              {                  return openFileDialog.FileName;              }
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,src\Financier.Desktop\Financier.Desktop.csproj,File,src\Financier.Desktop\Helpers\DialogHelper.cs,76,12,P:System.Windows.Forms.FileDialog.Filter,,,,,"using OpenFileDialog openFileDialog = new OpenFileDialog              {                  Multiselect = false,                  Filter = $""{fileExtention} files (*.{fileExtention})|*.{fileExtention}""              };"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,src\Financier.Desktop\Financier.Desktop.csproj,File,src\Financier.Desktop\Helpers\DialogHelper.cs,76,12,P:System.Windows.Forms.OpenFileDialog.Multiselect,,,,,"using OpenFileDialog openFileDialog = new OpenFileDialog              {                  Multiselect = false,                  Filter = $""{fileExtention} files (*.{fileExtention})|*.{fileExtention}""              };"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,src\Financier.Desktop\Financier.Desktop.csproj,File,src\Financier.Desktop\Helpers\DialogHelper.cs,76,12,T:System.Windows.Forms.OpenFileDialog,,,,,"using OpenFileDialog openFileDialog = new OpenFileDialog              {                  Multiselect = false,                  Filter = $""{fileExtention} files (*.{fileExtention})|*.{fileExtention}""              };"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,src\Financier.Desktop\Financier.Desktop.csproj,File,src\Financier.Desktop\Helpers\DialogHelper.cs,76,12,M:System.Windows.Forms.OpenFileDialog.#ctor,,,,,"using OpenFileDialog openFileDialog = new OpenFileDialog              {                  Multiselect = false,                  Filter = $""{fileExtention} files (*.{fileExtention})|*.{fileExtention}""              };"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,src\Financier.Desktop\Financier.Desktop.csproj,File,src\Financier.Desktop\Helpers\DialogHelper.cs,69,12,M:System.Windows.Window.ShowDialog,,,,,dialog.ShowDialog();
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,src\Financier.Desktop\Financier.Desktop.csproj,File,src\Financier.Desktop\Helpers\DialogHelper.cs,68,12,P:System.Windows.FrameworkElement.DataContext,,,,,dialog.DataContext = context;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,src\Financier.Desktop\Financier.Desktop.csproj,File,src\Financier.Desktop\Helpers\DialogHelper.cs,64,16,M:System.Windows.Window.Close,,,,,dialog.Close();
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,src\Financier.Desktop\Financier.Desktop.csproj,File,src\Financier.Desktop\Helpers\DialogHelper.cs,52,12,M:System.Windows.Window.ShowDialog,,,,,dialog.ShowDialog();
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,src\Financier.Desktop\Financier.Desktop.csproj,File,src\Financier.Desktop\Helpers\DialogHelper.cs,49,16,M:System.Windows.Window.Close,,,,,dialog.Close();
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,src\Financier.Desktop\Financier.Desktop.csproj,File,src\Financier.Desktop\Helpers\DialogHelper.cs,43,16,M:System.Windows.Window.Close,,,,,dialog.Close();
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,src\Financier.Desktop\Financier.Desktop.csproj,File,src\Financier.Desktop\Helpers\DialogHelper.cs,30,12,P:System.Windows.Window.ShowInTaskbar,,,,,"var dialog = new Window              {                  Content = new T() { DataContext = context },                  ResizeMode = ResizeMode.NoResize,                  Height = height,                  Width = width,                  Owner = Application.Current.MainWindow,                  WindowStartupLocation = WindowStartupLocation.CenterOwner,                  Title = title ?? ""Financier"",                  ShowInTaskbar = Debugger.IsAttached              };"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,src\Financier.Desktop\Financier.Desktop.csproj,File,src\Financier.Desktop\Helpers\DialogHelper.cs,30,12,P:System.Windows.Window.Title,,,,,"var dialog = new Window              {                  Content = new T() { DataContext = context },                  ResizeMode = ResizeMode.NoResize,                  Height = height,                  Width = width,                  Owner = Application.Current.MainWindow,                  WindowStartupLocation = WindowStartupLocation.CenterOwner,                  Title = title ?? ""Financier"",                  ShowInTaskbar = Debugger.IsAttached              };"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,src\Financier.Desktop\Financier.Desktop.csproj,File,src\Financier.Desktop\Helpers\DialogHelper.cs,30,12,T:System.Windows.WindowStartupLocation,,,,,"var dialog = new Window              {                  Content = new T() { DataContext = context },                  ResizeMode = ResizeMode.NoResize,                  Height = height,                  Width = width,                  Owner = Application.Current.MainWindow,                  WindowStartupLocation = WindowStartupLocation.CenterOwner,                  Title = title ?? ""Financier"",                  ShowInTaskbar = Debugger.IsAttached              };"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,src\Financier.Desktop\Financier.Desktop.csproj,File,src\Financier.Desktop\Helpers\DialogHelper.cs,30,12,T:System.Windows.WindowStartupLocation,,,,,"var dialog = new Window              {                  Content = new T() { DataContext = context },                  ResizeMode = ResizeMode.NoResize,                  Height = height,                  Width = width,                  Owner = Application.Current.MainWindow,                  WindowStartupLocation = WindowStartupLocation.CenterOwner,                  Title = title ?? ""Financier"",                  ShowInTaskbar = Debugger.IsAttached              };"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,src\Financier.Desktop\Financier.Desktop.csproj,File,src\Financier.Desktop\Helpers\DialogHelper.cs,30,12,F:System.Windows.WindowStartupLocation.CenterOwner,,,,,"var dialog = new Window              {                  Content = new T() { DataContext = context },                  ResizeMode = ResizeMode.NoResize,                  Height = height,                  Width = width,                  Owner = Application.Current.MainWindow,                  WindowStartupLocation = WindowStartupLocation.CenterOwner,                  Title = title ?? ""Financier"",                  ShowInTaskbar = Debugger.IsAttached              };"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,src\Financier.Desktop\Financier.Desktop.csproj,File,src\Financier.Desktop\Helpers\DialogHelper.cs,30,12,T:System.Windows.WindowStartupLocation,,,,,"var dialog = new Window              {                  Content = new T() { DataContext = context },                  ResizeMode = ResizeMode.NoResize,                  Height = height,                  Width = width,                  Owner = Application.Current.MainWindow,                  WindowStartupLocation = WindowStartupLocation.CenterOwner,                  Title = title ?? ""Financier"",                  ShowInTaskbar = Debugger.IsAttached              };"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,src\Financier.Desktop\Financier.Desktop.csproj,File,src\Financier.Desktop\Helpers\DialogHelper.cs,30,12,P:System.Windows.Window.WindowStartupLocation,,,,,"var dialog = new Window              {                  Content = new T() { DataContext = context },                  ResizeMode = ResizeMode.NoResize,                  Height = height,                  Width = width,                  Owner = Application.Current.MainWindow,                  WindowStartupLocation = WindowStartupLocation.CenterOwner,                  Title = title ?? ""Financier"",                  ShowInTaskbar = Debugger.IsAttached              };"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,src\Financier.Desktop\Financier.Desktop.csproj,File,src\Financier.Desktop\Helpers\DialogHelper.cs,30,12,T:System.Windows.Application,,,,,"var dialog = new Window              {                  Content = new T() { DataContext = context },                  ResizeMode = ResizeMode.NoResize,                  Height = height,                  Width = width,                  Owner = Application.Current.MainWindow,                  WindowStartupLocation = WindowStartupLocation.CenterOwner,                  Title = title ?? ""Financier"",                  ShowInTaskbar = Debugger.IsAttached              };"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,src\Financier.Desktop\Financier.Desktop.csproj,File,src\Financier.Desktop\Helpers\DialogHelper.cs,30,12,T:System.Windows.Application,,,,,"var dialog = new Window              {                  Content = new T() { DataContext = context },                  ResizeMode = ResizeMode.NoResize,                  Height = height,                  Width = width,                  Owner = Application.Current.MainWindow,                  WindowStartupLocation = WindowStartupLocation.CenterOwner,                  Title = title ?? ""Financier"",                  ShowInTaskbar = Debugger.IsAttached              };"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,src\Financier.Desktop\Financier.Desktop.csproj,File,src\Financier.Desktop\Helpers\DialogHelper.cs,30,12,P:System.Windows.Application.Current,,,,,"var dialog = new Window              {                  Content = new T() { DataContext = context },                  ResizeMode = ResizeMode.NoResize,                  Height = height,                  Width = width,                  Owner = Application.Current.MainWindow,                  WindowStartupLocation = WindowStartupLocation.CenterOwner,                  Title = title ?? ""Financier"",                  ShowInTaskbar = Debugger.IsAttached              };"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,src\Financier.Desktop\Financier.Desktop.csproj,File,src\Financier.Desktop\Helpers\DialogHelper.cs,30,12,T:System.Windows.Window,,,,,"var dialog = new Window              {                  Content = new T() { DataContext = context },                  ResizeMode = ResizeMode.NoResize,                  Height = height,                  Width = width,                  Owner = Application.Current.MainWindow,                  WindowStartupLocation = WindowStartupLocation.CenterOwner,                  Title = title ?? ""Financier"",                  ShowInTaskbar = Debugger.IsAttached              };"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,src\Financier.Desktop\Financier.Desktop.csproj,File,src\Financier.Desktop\Helpers\DialogHelper.cs,30,12,P:System.Windows.Application.MainWindow,,,,,"var dialog = new Window              {                  Content = new T() { DataContext = context },                  ResizeMode = ResizeMode.NoResize,                  Height = height,                  Width = width,                  Owner = Application.Current.MainWindow,                  WindowStartupLocation = WindowStartupLocation.CenterOwner,                  Title = title ?? ""Financier"",                  ShowInTaskbar = Debugger.IsAttached              };"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,src\Financier.Desktop\Financier.Desktop.csproj,File,src\Financier.Desktop\Helpers\DialogHelper.cs,30,12,T:System.Windows.Window,,,,,"var dialog = new Window              {                  Content = new T() { DataContext = context },                  ResizeMode = ResizeMode.NoResize,                  Height = height,                  Width = width,                  Owner = Application.Current.MainWindow,                  WindowStartupLocation = WindowStartupLocation.CenterOwner,                  Title = title ?? ""Financier"",                  ShowInTaskbar = Debugger.IsAttached              };"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,src\Financier.Desktop\Financier.Desktop.csproj,File,src\Financier.Desktop\Helpers\DialogHelper.cs,30,12,P:System.Windows.Window.Owner,,,,,"var dialog = new Window              {                  Content = new T() { DataContext = context },                  ResizeMode = ResizeMode.NoResize,                  Height = height,                  Width = width,                  Owner = Application.Current.MainWindow,                  WindowStartupLocation = WindowStartupLocation.CenterOwner,                  Title = title ?? ""Financier"",                  ShowInTaskbar = Debugger.IsAttached              };"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,src\Financier.Desktop\Financier.Desktop.csproj,File,src\Financier.Desktop\Helpers\DialogHelper.cs,30,12,P:System.Windows.FrameworkElement.Width,,,,,"var dialog = new Window              {                  Content = new T() { DataContext = context },                  ResizeMode = ResizeMode.NoResize,                  Height = height,                  Width = width,                  Owner = Application.Current.MainWindow,                  WindowStartupLocation = WindowStartupLocation.CenterOwner,                  Title = title ?? ""Financier"",                  ShowInTaskbar = Debugger.IsAttached              };"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,src\Financier.Desktop\Financier.Desktop.csproj,File,src\Financier.Desktop\Helpers\DialogHelper.cs,30,12,P:System.Windows.FrameworkElement.Height,,,,,"var dialog = new Window              {                  Content = new T() { DataContext = context },                  ResizeMode = ResizeMode.NoResize,                  Height = height,                  Width = width,                  Owner = Application.Current.MainWindow,                  WindowStartupLocation = WindowStartupLocation.CenterOwner,                  Title = title ?? ""Financier"",                  ShowInTaskbar = Debugger.IsAttached              };"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,src\Financier.Desktop\Financier.Desktop.csproj,File,src\Financier.Desktop\Helpers\DialogHelper.cs,30,12,T:System.Windows.ResizeMode,,,,,"var dialog = new Window              {                  Content = new T() { DataContext = context },                  ResizeMode = ResizeMode.NoResize,                  Height = height,                  Width = width,                  Owner = Application.Current.MainWindow,                  WindowStartupLocation = WindowStartupLocation.CenterOwner,                  Title = title ?? ""Financier"",                  ShowInTaskbar = Debugger.IsAttached              };"
